session_id,source_file,executable,count
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,pwd,3
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,python3,10
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,rm,10
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,sed,6
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,sleep,12
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,tail,5
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,timeout,7
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,true,11
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,wc,5
session-vibe-05,logs/cases/step0-vibe/session-vibe-05.jsonl,which,2
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,cat,14
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,cd,34
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,chafa,3
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,chmod,2
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,echo,7
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,file,1
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,find,2
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,head,3
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,ls,6
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,mkdir,1
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,pip,1
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,pngcheck,1
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,printf,2
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,pwd,1
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,python3,35
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,run.sh,3
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,sort,1
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,tesseract,3
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,true,8
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,which,5
session-vibe-06,logs/cases/step0-vibe/session-vibe-06.jsonl,xxd,1
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,cat,5
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,cd,8
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,chmod,1
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,echo,7
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,find,4
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,google-chrome,3
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,grep,1
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,head,4
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,ls,4
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,pip,1
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,printf,3
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,pwd,2
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,python3,12
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,rm,3
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,sed,2
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,sort,3
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,tail,3
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,wc,1
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,which,1
session-vibe-07,logs/cases/step0-vibe/session-vibe-07.jsonl,xxd,2
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,apt-cache,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,apt-get,4
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,cat,20
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,cd,37
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,chmod,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,cmake,21
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,consumer,2
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,cp,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,cpack,3
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,ctest,8
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,df,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,dpkg,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,dpkg-deb,4
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,echo,28
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,export,11
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,find,12
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,findmnt,5
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,g++,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,grep,8
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,head,23
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,id,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,install.sh,4
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,ldconfig,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,ls,24
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,make,4
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,mkdir,9
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,mount,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,pip,2
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,pwd,2
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,python3,14
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,readlink,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,rm,21
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,sed,11
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,sh,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,sha256sum,3
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,sort,8
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,tail,6
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,tar,9
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,textforge,8
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,timeout,2
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,touch,8
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,true,7
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,uname,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,unzip,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,wc,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,which,1
session-vibe-08,logs/cases/step0-vibe/session-vibe-08.jsonl,zip,1
